No,produk,review,rating,sumber
199,Vaseline Healthy Bright Insta Radiance,"gatau ini sebenernya ngaruh atau engga di aku,soalnya ga terlalu merhatiin dan ga rutin juga makenya🤫 so far ga ada bedanya sama varian vaselin yang lain,wangi dan tekstur sama cuma mungkin beda sedikit di kandungannya",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
200,Vaseline Healthy Bright Insta Radiance,"Awalnya aku ragu pake handbody ini, karena menurut aku gag seberapa wangi, tetapi setelah aku pake dan diaplikasikan ke kulit ternyata bisa buat cerah dan cepet banget meresap ke kulit. Dan gag takut deh belang karena kena sinar matahari.",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
201,Vaseline Healthy Bright Insta Radiance,"lembut buat kulit kering aku, wanginya enak soft. gatau kl efek mutiihinnya karna kulit aku ya gini2 aja perasaan warnanya heheh.. ada sunscreensnya lumayan kl siang2 naik motor jd aga terlindungii. cepet ngereswp dan ga lengketttt kaya yg warna putih pernah aku pake",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-insta-fair-22?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
202,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,Uhmm aku kurang suka teksturnya sih yg gak langsung ngebland gitu di kulit.. wanginya jg kurang soft dan terlalu mencolok buat ku. Mungkin akan coba varian dan semoga lbh cocok buat ku! But aku suka kok ingredients didalamnya ❤❤❤,2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
203,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"sore2 aku lewat depan kamar adekku kecium bau wangi bangettt & bikin pusing. kirain bapak habis nyemprot h*t buat matiin semut, ternyata itu bau lotion ini ya Allah 😂 seriusan baunya gk santai bgt kaya spray nyamuk menurutku",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=2
204,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"Honestly ini lotion wangi banget, tapi pas sekali pake langsung ga mau pake lagi karna berminyak banget, lengket-lengket gitu di kulit. Harganya lumayan murah sih dengan ukuran botol segede gitu ( 400ml ). Ga ada ukuran kecilnya juga pas beli di Guardian langsung ukuran segede ini, padahal kalo ada pengen nyoba dulu yang kecil gitu jangan langsung yang gede begini. Eh beneer kaan ga kepake akhirnya huhuhu sorry, it doesn't work on me :(",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=3
205,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"Awalnya beli ini karena sekalian bundle dan suka banget sama wangi nya. Tapi aku kurang suka karena rasanya thick bgt di kulit dan agak susah di blend, aku gak saranin untuk daily. Nah, kalo kalian tidur di ruangan AC dan kulit kalian super kering kayak aku, aku saranin untuk pake ini sebelum tidur dijamin kulit kalian akan mosturized bgt.",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
206,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"Baunya harum bangetttt dan lumayan awet sih bisa setengah harian. Teksturnya nggak begitu cair tapi pas diolesin di kulit cepet meresap. Bukan tipe lotion yang kalau kena air jadi licin. Tapi untuk kelembapan, di kulit aku masih kurang. Jadi harus re-apply. Repurchase? I think yes.",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
207,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"Ga suka baunya, kayak bau kelapa yg udah lama. Eheheh Soalnya ga suka bau kelapa aku nya, pas di pake bikin kulit agak adem + lembab, cuman kurang sih lebabnya. Terus efec whitening nyabelum kerasa 🤗🤗🤗",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
208,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"Ketika yg lain pada suka sm produk ini tapi sebaliknya aku malah ngerasa ga cocok 😩 dikulit kurang lembab dan malah jd kaya lengket, utk aromanya terlalu strong jd bikin pusing. Harganya ok utk size yg lumayan besar dan makenya jg awet.",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
209,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"kecewa dengan varian lotion yg pink ini karna ga sesuai ekspektasi wanginya gak banget, bau nyengat gitu smpe ibu aku ga kuat sama bau lotion ini setiap aku pakai dirumah😭 ga tahan lama juga, heraaan padahal ga murah masih mending wangi niv*a, Sc*rlett, drpd lotion ini ampunnn ga lagi beli , baunya ganggu banget , gak melembabkan pula ,maaf ya blp aku kecewa",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=2
210,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"Must have product yg selalu aku repurchase!! Wanginya yg soft & fresh juga nempel di kulit seharian. tipe lotion yg ringan, cpt menyerap dan ngga greasy di kulit.body lotion ini tuh bisa nge lock kelembab an kulit, pakai nya sehabis mandi dan kulit masih sedikit basah. aku pakai setelah mandi sore dan sebelum tidur, kulit ku yg kering suka busikan bisa perlahan lembab dan plumpy. love👌",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
211,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"mau beli karena dari segi packaging nya imut lucuu girly so cute banget, terus dari segi tekstur dia ini lotion sedikit cair mudah di blend, nah ini yang buat sukaa banget itu aromanya manis, seger,body lotion love beauty and planet yang muru muru ini wanginya lebih ke wangi body butter, cukup awet wanginya, kalau untuk melembabkan mungkin untuk kulit kering kurang melembabkan.",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
212,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"Beli ini awalnya karena untuk seserahan karena packagingnya yang bagus. setelah aku coba ternyata variant ini tuh wanginya enak banget, kalem dan menenangkan, juga cukup tahan lama.. body lotion ini cepat menyerap di kulitku dan gak bikin lengket. untuk kelembabannya sihh lumayan ya dikulit aku. untuk harganya sih masih cukup terjangkau, tapi aku saranin mending beli pas diskon aja sih hehehe....",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
213,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"Wangi mawarnya awet berjam-jam, dan ini poin yang paling kusuka. Bicara tentang kelembapannya, di kulitku masih kurang. Bahkan terasa kering. Tetapi mengingat harganya yang cukup terjangkau, apa ditawarkan body lotion ini sebenarnya sudah sesuai.",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
214,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"Lotionnya cepat nyerap ke kulit. Bikin kulit lembab, ga lengket dan ga licin klo kena air atau dibawa wudu. Aromanya wangi bunga rose sukaa banget. Aku juga pakai body washnya yg varian rose ini, aromanya sama persis untuk body wash dan body lotionnya.",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
215,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"Karena suka sama wangi shampoonya LBP yg Ocean, walaupu ini scentnya rose jadi tertarik beli waktu di Guardian ada promo size besarnya. Penasaran sih soalnya ada muru-muru butternya. Kalau secara tekstur sih kaya body lotion biasa, cuma ini tipe yang kalau dirub agak lama menyerapnya seperti ada streaky gitu. Beda sama Aveeno kalau yang biasa aku pakai langsung menyerap gitu. Kalau segi wangi enak sih, bukan rose yang terlalu manis, and doesn't trigger my migraine. Kalau dari segi lembab menurutku agak kurang tahan lama, jadi kadang di area tangan dan sela-sela jariku lebih gampang pecah kering flaky kalau dibandingin pakai Aveeno Lotion rutin. Sepertinya ga repurchase dulu.",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
216,Love Beauty and Planet Murumuru Butter & Rose Body Lotion,"Wanginya lumayan enak, ada aroma kelapa dan vanila yang manis. Teksturnya aku suka, pas ga terlalu kental dan juga ga terlalu encer. Gampang meresapnya dan ga bikin terasa lengket di kulit. Untuk pemakaian di pagi dan siang hari cocok, tapi kalau untuk malam bagiku yang berkulit sangat kering ini kurang nampol lembabnya.",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/love-beauty-and-planet/murumuru-butter-and-rose-aroma?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
217,Vaseline Healthy Bright Night Repair,"Kalau lotion ini lebih ke melembabkan tapi gak sampai lembab yang gimana banget, biasa aja sih kaya varian uv, karena vit.c dan vit.e nya juga gak ada jadi cuma concern buat treatment malam waktu lagi tidur. Untuk mencerahkannya lumayan kelihatan tapi gak secepat yang varian uv, tapi dia cocok buat dipake malam karena ingredients bahan aktifnya cuma niacin dan gak ada spf.",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
218,Vaseline Healthy Bright Night Repair,"Sempet beralih ke lotion malam merk lain tapi balik ke ini karna lembabnya lebih terasa wanginya juga enak.Kemasannya slim banget dari pada packaging lotion pada umumnya.Harga setandart lotion di pasaran.Klaimnya kebukti sih buat kulit kering dan kusam kalau buat kulit yang ada noda hitamnya aku engga tau ngaruh atau gk soalnya di aku gak ada masalah kulit kaya gitu.Teksturnya enak ringan gampang meresap dikulit aku,sukaaa",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
219,Vaseline Healthy Bright Night Repair,Pernah coba ini pas malam mau tidur. Esok paginya kok makin gelap warna kulitku. Tapi aku coba seminggu manatau bukan karena produk ini. Setelah seminggu ternyata emang iya. Makin gelap aja warna kulitku. Akhirnya aku hentikan aja,1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
220,Vaseline Healthy Bright Night Repair,"night repair ini memutihkan banget. cepet kok putihnya dan keliatan bgt bedanya. tapi ampun dah, ntah kenapa aku ga cocok banget sama lotion ini, alergi merah2 gatal sebadan habis pake. udah aku coba beberapa kali entah kenapa gt trs akhirnya aku kasih ke mama aku. mama ku kyk ny fine sih",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
221,Vaseline Healthy Bright Night Repair,"Entah kenapa di aku ga cocok sama sekali.. Pakai cuma sekali terus sisanya duduk manis di rak. Jadi semaleman setelah aku pakai, produknya itu ngebuat kulitku bentol-bentol kecil dan banyak, trus kemerah-merahan :(",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
222,Vaseline Healthy Bright Night Repair,"produk ini buat tangan aku gatel gatel banget di setiap pemakaian, rasanya rada berat jugaa.. awal pake gatel aku gapernah pake lagi deh terus iseng barusan aku pake lagi eh benerbener buat gatel ada bentol bentol dan aku baca review fd ternyata aku ga sendiri, banyak juga yang bentol & gatel 😭",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
223,Vaseline Healthy Bright Night Repair,"Tekstur nya lumayan cair dan mudah meresap di kulit, wangi nya juga enak banget soft gitu. Untuk mencerahkan nya ada banget apa lagi pakai yang siang juga jadi maksimal kerjanya. Aku udah pake lumayan lama dan selalu coba produk lain tapi tetep balik lagi ke vaseline",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
224,Vaseline Healthy Bright Night Repair,"Aku gak gitu suka sih sama lotionnya, karena dia baunya bener-bener nggak enak. Banget. Udah gitu efeknya nggak mencerahkan juga meski udah pakai 1 botol rutin. Nggak repurchase lagi deh, aku sih suka produk vaseline yang lain tapi yang ini nggak deh buat aku.",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
225,Vaseline Healthy Bright Night Repair,"Klaimnya gak terbukti di aku. Cuma kasih sedikit kelembapan, gak mencerahkan. Aku rajin bgt pake ini tiap malem pasti pake, jadi review ini gak mungkin salah (di kulitku). Ini cepet nyerep nya di kulit gak bikin licin yg gengges tapi entah kenapa saking cepet nyerep atau apa ketika diaplikasiin, jadinya sekali pake harus banyak dan jadi cepet habis. Kayak kurang terus, padahal udah ambil cukup banyak untuk satu tangan. Akhirnya campur aja sama bio oil, biar lebih ada efek ngelembapin dan lebih ngerata meskipun pakenya gak banyak. Untuk wanginya biasa aja, gak masalah meskipun bukan tipe aroma yg aku banget. Gak repurchase makasyiii.",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=3
226,Vaseline Healthy Bright Night Repair,"Teksturnya yang ringan dan cepat menyerap. Aromanya aku suka kayak aromaterapi. Untuk efek melembapkan, enggak terlalu ngaruh ke aku. Tapi dia juga gak bikin kulit jadi kering. Untuk efek mencerahkan dia ada ke aku kalo dipake rutin.",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=3
227,Vaseline Healthy Bright Night Repair,"Lotion ini tuh bagus banget buat ngelembabin kulit di malam hari. Gak lengket dong. Kalau untuk mencerahkan siii, kayanya enggak ya. Karena di aku dia belum atau gak kelihatan hasil mencerahkannya. Tapi sejauh ini si, ini night lotion favorit aku",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=3
228,Vaseline Healthy Bright Night Repair,Jadi aku awalnya beli ini soalnya waktu itu agak geseng gitu dan pengen putih jadi bikin resolusi mau beli lotion yg bikin putih. Ps dipake tuh melembabkan bgt sih dan thick gitu kurang nyaman tapi the point is lama nyerepnya jadi tambah ga nyaman karna kulitku gaada masalah jatohnya jadi agak berminyak lengket annoying gitu,3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=3
229,Vaseline Healthy Bright Night Repair,"Teksturnya cair, agak sedikit thick walaupun ga begitu dan masih bisa cepet meresap, entah udah berapa varian lotuon vaseline yg aku coba, tapi sejauh ini memang bagus bagus terutam night repair ini, dipake malem terus pagi pagi nya kulit jadi mulus bgt",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
230,Vaseline Healthy Bright Night Repair,"dibandingkan sama hand and body lotion vaseline yang lain, varian ini punya tekstur yang sangat cair dan mudah menyerap serta mudah diratakan. jadi kalau pas tidur gak ada kesan lengket yang terlalu lembab ke kulit. aku pake ini dan ga repurchase lagi karena aku orangnya pemalas, tapi dia bagus banget buat kulit kering macem aku",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/vaseline/healthy-white-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
231,Scarlett Fragrance Brightening Body Lotion Freshy,"Sebulan ini pakai Fragrance Brightening Body Lotion dari Scarlett lumayan ngaruh dikaki dan tanganku. Lumayan cerahan walaupun ga cerah cerah amat lah ya, tapi aku suka dengan aroma khas nya. Dengan texture yang mudah di bland cara pemakainnya juga mudah cukup oles diseluruh tubuh pagi dan malam untuk hasil yang maksimal✨",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
232,Scarlett Fragrance Brightening Body Lotion Freshy,"3 tahun pakai lotionnya. So far aku bisa bilang, ini cukup membantu kulit keringku jadi lebih lembap. Tapi lembap nya ga yang super long last gitu. Untuk mencerahkannya, ini ngebantu banget selama 3 tahun pakai. Emang ga instan, bukan 1tahun pakai baru kelihatan hasilnya kalo di aku. Nunggu 3 tahun dan itu juga aku barengi dengan lulur dan serumnya dia.",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
233,Scarlett Fragrance Brightening Body Lotion Freshy,"Keunggulan dari lotion scarlett adalah wanginya yang enak dan bervarian. Selain itu bisa membuat kulit cerahan jika dipake rutin. Kelemahan nya adalah, beberapa menit kemudian setelah di apply, terasa sedikit panas dikulit. Selain itu membuat kulit kering juga. Jadi kurang cocok di kulit ku yg kering :(. Sorry scarlett",4,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
234,Scarlett Fragrance Brightening Body Lotion Freshy,"not worked on me:( variant freshy ini dari segi wanginya aku suka banget, fresh, sedikit manis, cukup strong untuk sebuah body lotion. untuk kelembapannya, sangat biasa aja kayak dia pas aku pake emang melembabkan tapi just sit on top my skin, ga improve kulit aku yg cukup kering ini. claim mencerahkannya juga aku ga ngerasain sih, jadi kayak tone up sedikit saat dipake tapi setelah itu balik ke semula. teksturnya cukup think jadi blendnya agak effort. Aku tetep pake aja karena wanginya aku sukaa",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
235,Scarlett Fragrance Brightening Body Lotion Freshy,"Selain wangi, aku ga ngerti kenapa review ini terlalu overhype bgt or cuma aku yg jd beruntusan di tangan padahal baru pake seminggu sampe harus pake obat alergi dan super gatel. Tp mungkin cuma aku aja yg ga cocok",2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
236,Scarlett Fragrance Brightening Body Lotion Freshy,Jujur wanginya aku sukaaaa banget! tapi sayang untuk kulit badanku kering kaya aku malah makin tmbh kerrriiiiinnnnngggg! ngga suka sama teksturenya bikin keset banget. cuma slama pemakaian ini ga ada masalah timbul bruntus atau gatel sih cuma ngerasa kering banget aja ga enak. alhasil skrg dihibahin ke sodara aja deh karna ga cocok di aku huhu pdhal wanginya enak banget.,2,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
237,Scarlett Fragrance Brightening Body Lotion Freshy,salah satu body lotion favorite aku wanginya aku suka banget banget dari seluruh varian body lotionnya scarlett this is the best enak banget di pake buat daily wanginya tahan lama dan bikin kulit lembab juga serta bisa mencerahkan juga kalo dipake rutin,5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
238,Scarlett Fragrance Brightening Body Lotion Freshy,"suka banget sama aromanya yang seger manis lembut, teksturnya mudah meresap ke kulit dan yang paling penting ga lengketttt, aku pake terus dan sediaa juga di kantor jadi bisa pake kapan pun💗💗",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
239,Scarlett Fragrance Brightening Body Lotion Freshy,"More than 4 years pake scarlett body lotion overall cocok sih di aku.. Tekstur ringan dan baunya wangiii. 2 kali ini beli varian freshy dan baunya kalem sih cocok banget dengan selera aku. Buat yang ngga suka bau"" yang manis aku rekomendasiin varian ini deh guys.",5,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=1
240,Scarlett Fragrance Brightening Body Lotion Freshy,"Baunya kaya jo malone sih bener, tapi it didnt work on ny skin, malah bikin tambah kering sama gatel huhuhu. Aku beli asli padahal tapi emang hardly to blend ya lotionnya itu, dan temsturenya greasy gtu, gak nyaman juga pas dispread ke badan. Huhuhu. Sedih sih high expectation awalnya",1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
241,Scarlett Fragrance Brightening Body Lotion Freshy,akhirnyaa kebeli jugaa setelah sekian lamaa pengen beli inii. aku berekspetasi ketinggian salah aku sendiri memang kukira bakal bagus ternyata b aja. Teksturnya mirip whip cream😀 pas dipake jadi lengket. agak pricey karena isinya cuman 300 ml🙂(menurutku),1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
242,Scarlett Fragrance Brightening Body Lotion Freshy,Nyobain varian ini karena penasaran. Sebenernya emang nggak suka sama tekstur dan finish body lotionnya yang lengket dan susah ngeblend nya. Pas nyoba eh ternyata wanginya kurang suka :( terlalu nyengat dan lama-lama tipe wangi yang masam.,1,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=low_rating&page=1
243,Scarlett Fragrance Brightening Body Lotion Freshy,"Beli ini karena kemakan hype: hampir semua orang pakai, wanginya mirip Jo Malone Freesia and English Pear, dan bisa mencerahkan karena mengandung glutathione. Iya sih wanginya mirip Jo Malone, tapi experience yang aku nikmati cuma sebatas aromanya aja. Texture wise, I did not enjoy using it. Teksturnya thick and dry dan ketika dibaurkan di kulit dia memunculkan white streak. Soal mencerahkan, aku nggak merasakan benefit itu sih hehe.",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
244,Scarlett Fragrance Brightening Body Lotion Freshy,"Sebenarnya ini sama aja sih kayak varian satunya lagi yang aku review. Tapi yang aku suka dari varian ini tuh wanginya, wanginya emang enak banget, soft (sesuai selera aku yah). Tapi entah kenapa untuk efek toneup di varian ini tuh agak kurang, tapi itu yang bikin aku suka sih. Soalnya biar kalo kena air gak keliatan gitu loh",3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
245,Scarlett Fragrance Brightening Body Lotion Freshy,aku lebih suka aroma yang varian ini dibanding varian lain yang pernah aku coba. wanginya seger-seger gitu tapi ada hint manisnya. tetep yang lebih dominan aroma segernya. tapi sayang lagi-lagi body lotion ini tidak terlalu melembabkan kulit,3,https://reviews.femaledaily.com/products/moisturizer-36/lotions/scarlett/fragrance-brightening-body-lotion-1?cat=&cat_id=0&age_range=&skin_type=&skin_tone=&skin_undertone=&hair_texture=&hair_type=&order=newest&page=2
